,0,1,2,3,4,5,6,7,8,9
0,9.1199181271823,2.1887942111161793,3.2018549170918913,7.318661228830344,1.8912179343152604,1.8096906212992847,0.6002335516630172,0.8401220449341235,2.7675497001447424,0.3413370378572482
1,9.764985194076823,8.68923291962622,7.163018100399947,3.9873583044167646,3.45880962910566,2.8877045462543576,0.4757226885441271,1.8537683525456372,3.351831102183786,5.830208616980793
2,9.80677116318132,9.390050650431228,9.447998598571328,6.926820545233697,6.772649619791032,6.314234622206564,1.025370264209581,4.73716851637325,17.778299010205917,6.714081895766133
3,9.78460428667275,9.570146428908727,9.870263834908474,10.054661804516936,4.199891549711206,16.416016461020174,2.354299326750301,2.305314470629282,11.903529780319461,6.564982620822508
4,9.854618867312366,9.815425706031817,8.621895281949147,9.518339910360618,12.546572136402405,14.514332135913001,3.278855341519561,3.613064504365151,56.81998819098524,13.34779962919453
5,9.235300074772233,9.690940099653993,9.308564089343298,8.04642740172376,7.068830989939615,13.064830311842494,7.220279955137907,4.515870966079884,33.99988708976649,18.042981802643986
6,7.56280788841042,8.000213119705093,9.464481524696975,9.49041299278984,12.943781490202907,7.821578656808826,10.357475794274164,17.566764859572523,44.868134679233165,23.907372055393488
7,9.708394579843358,9.598410143569755,9.436939095275317,9.646144968441186,11.94998298267737,22.202802281306276,9.874568897086201,29.2377226763406,49.1984514254028,33.50140369933083
8,9.432834069409996,7.643082019291131,9.546005794706218,9.808322180346787,13.173280411515371,21.363278190778914,12.240421800388065,22.084688438901225,54.014447926067696,37.672333114600576
9,8.840219306864173,8.778500901060243,9.42927069486881,10.150651756287784,11.75042109754506,21.145827811104084,9.595388047919462,23.51277138489028,49.92258666472876,43.15711174200739
