,0,1,2,3,4,5,6,7,8,9
0,4.757192541088769e-05,0.7480610741357308,0.7521308583569474,0.8904539596806035,0.8115739379569488,1.0784958296709768,1.1306650302074592,1.2497478039017629,1.338058219705125,1.4280485145500803
1,0.5568725673528293,0.6120022496424357,0.800625968524195,0.7185519772658715,0.5965193276283424,1.0888292805501563,1.0621086215906141,1.2651709313748032,1.0466520725730837,1.3699708609989796
2,4.737620738601973e-05,0.6005925427837321,0.00023182561082035842,6.522643152749511e-05,0.8597119374273754,0.7043727553958933,1.1267818296961989,0.8953120336324601,0.8755822870062928,1.2604681172395218
3,4.745727656202023e-05,0.7916762249822719,0.5583827316709085,0.002585342639492109,0.8274591651739404,0.7799505202755866,0.7742975657205149,0.9366684310118917,0.8237262619140047,0.39834777910467
4,4.7748839094730206e-05,0.6200458017533491,0.8019329172514704,0.5916916989605159,0.00018939951515378837,0.5970650276246725,0.9444019757930173,0.842160566143533,0.6061130273218213,0.9058662150460188
5,0.5568728304177223,0.7916750053870781,0.5467555158797384,0.579122629704449,0.0015752445790274848,0.619609503634576,0.8220325883560715,0.928192360139846,0.8056247267924745,1.0440512638277015
6,0.6194078035952669,0.7119583428639299,0.6040925070415117,0.6106491490456561,0.571211953938553,0.4374559136290511,0.562232737624193,0.5907480528481645,0.6181140289861577,0.5769738391260597
7,0.5568725112332749,7.898885108582506e-05,0.6788368965073528,4.530630562955742e-05,4.625719829894549e-05,0.0004551484544316969,0.5980794314827822,0.015224712881579386,0.15968682002353718,0.5953174981159622
8,0.5568730848322071,0.7074222869128872,0.5583825526878571,5.8686754635555054e-05,0.5602174607921192,0.5736582726339249,0.5334664073602889,0.5870416889016551,0.6433660517666855,0.5751223733599428
9,0.5568712658912671,0.7082188940517448,0.5737557558984584,4.265956241298674e-05,4.5963181827103314e-05,0.5503601155212157,5.744563055982767e-05,0.5399508504353716,0.08259182830325926,0.5699930967079834
